"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"t5ah","The Brew Crew (Menara Serba Dinamik)","Coffee","4.8","(2000+)","Shah Alam",""
"p9q5","KADIR PASEMBOR (Lotus's Shah Alam)","Malaysian","3.5","(14)","Shah Alam",""
"qdbz","CENDOL SANTAN SAWIT","Malaysian","5","(3)","Shah Alam",""
"e4pr","NIESHA FUN FOOD (Tesco Shah Alam)","Malaysian","4.8","(100+)","Shah Alam",""
"nxp8","Sambal-sambal @ Giant Shah Alam Seksyen 13","Asian","2.2","(2)","Shah Alam",""
"uvgz","Smoked Kingdom (Vista Alam, SA)","Western","4.9","(61)","Shah Alam",""
"ifpe","The Food Fathers","Western","5","(6)","Shah Alam",""
"b98o","Willy Satay @ Vista  Alam","Asian","4.3","(2)","Shah Alam",""
"dcju","Pasta & Co (Giant Shah Alam Seksyen 13)","Malaysian","3.2","(20)","Shah Alam",""
"sfl6","Chiki Lona","Malaysian","3.9","(100+)","Shah Alam",""
"xyyj","Haney Kitchen","Juice","5","(100+)","Shah Alam",""
"jgwu","Dulang Kafe","Asian","4.5","(4)","Shah Alam",""
"xgae","The Local Western","Western","4.5","(25)","Shah Alam",""
"ucjb","Sifu Takoyaki - Section 14 Shah Alam","Malaysian","4.9","(34)","Shah Alam",""
"wk8k","Cafe Amazon","Malaysian","4","(100+)","Shah Alam",""
"o5kh","Mardhiyyah Hotel & Suites","Malaysian","4.4","(100+)","Shah Alam",""
"lm4y","Beriani & Co","Malaysian","4.8","(19)","Shah Alam",""
"qtqq","SEDAP SEDAP HASSAN'S CHOICE","Desserts","4.7","(3)","Shah Alam",""
"q9oi","Do'Stim Makanan Muslim China Utara","Chinese","4.5","(500+)","Shah Alam",""
"l5xu","MIOSKITCHEN ALAMI GARDEN (Seksyen 13)","Chicken","4.5","(500+)","Shah Alam",""
"qoa1","Dapur Qistina","Asian","3.4","(7)","Shah Alam",""
"qxcd","Homebaker clover (Vista Alam)","Desserts","4.9","(36)","Shah Alam",""
"mro6","Warung Mek Yana","Malaysian","4.9","(14)","Shah Alam",""
"g5hi","Hanora Kitchen","Chicken","4.9","(500+)","Shah Alam",""
"n9ch","Mak Ngah Corner","Soups","4.6","(500+)","Shah Alam",""
"onsg","Juu Juu Box (Aeon Shah Alam)","Asian","3.3","(3)","Shah Alam",""
"n7rc","Sihaf Arabic Restaurant (Shah Alam)","Middle Eastern","4.4","(1000+)","Shah Alam",""
"m4oc","Syed Bistro (Shah Alam)","Malaysian","4.6","(1000+)","Shah Alam",""
"czmz","MBG Fruits - Plaza Alam Sentral (Resto)","Asian","4.6","(34)","Shah Alam",""
"p7te","NY Steak Shack (Aeon Shah Alam)","Chicken","4.7","(500+)","Shah Alam",""
"c7ta","Squid Boy Express (AEON Shah Alam)","Seafood","4.8","(85)","Shah Alam",""
"wyun","Bae Coffee","Sandwiches","4.9","(30)","Shah Alam",""
"n5tl","Restoran Windmill (Shah Alam)","Malaysian","4.2","(100+)","Shah Alam",""
"q9du","Uncle K","Malaysian","4.3","(90)","Shah Alam",""
"v6xs","Jamaica Blue (Avisena)","Coffee","4.6","(100+)","Shah Alam",""
"da8y","Teh Tarik Station (Aeon Shah Alam)","Asian","4.4","(9)","Shah Alam",""
"j01o","Apam Balik Abah Seksyen 8","Pancakes & Waffles","4.8","(75)","Shah Alam",""
"dfph","Yoshidaya Udon (Aeon Shah Alam)","Asian","5","(3)","Shah Alam",""
"anuc","Eato Enjoy Japanese Paradise (Aeon Shah Alam)","Asian","2","(1)","Shah Alam",""
"dh4i","RESTORAN SERI TERATAI","Fried Rice","4.1","(100+)","Shah Alam",""
"n7qm","Restoran Kampung Corner","Malaysian","4.2","(1000+)","Shah Alam",""
"r1cr","Kenny Rogers Roasters (Aeon Shah Alam)","Chicken","4.7","(1000+)","Shah Alam",""
"m6v9","Yolé (AEON Shah Alam)","Desserts","5","(13)","Shah Alam",""
"irhm","Ken Chan Curry (Aeon Shah Alam)","Asian","4.8","(10)","Shah Alam",""
"x5ic","LARIS TAKE OUT CAFE","Nasi Lemak","4.6","(500+)","Shah Alam",""
"c7y4","The Teapot Deli","Asian","4.7","(100+)","Shah Alam",""
"li1e","Komugi (AEON Shah Alam)","Cakes","4.3","(46)","Shah Alam",""
"tiyv","INMAN CAFE","Noodles","4.8","(70)","Shah Alam",""
"t5ud","The Coffee Bean & Tea Leaf (AEON SHAH ALAM)","Coffee","4.8","(1000+)","Shah Alam",""
"n9jt","The Manhattan FISH MARKET (AEON Shah Alam)","Seafood","4.5","(1000+)","Shah Alam",""
"w2fj","Daporlah (Aeon Shah Alam)","Chicken","4.1","(100+)","Shah Alam",""
"sv0j","Gulang Cafe","Malaysian","4.2","(32)","Shah Alam",""
"r8b6","Kokoro Japanese Noodle Shop (Aeon Shah Alam)","Asian","2.2","(2)","Shah Alam",""
"stgm","Ken-Chan Chicken (Aeon Shah Alam)","Asian","3.8","(2)","Shah Alam",""
"vnjw","Hana Japanese Teishoku Meals (Aeon Shah Alam)","Asian","5","(1)","Shah Alam",""
"xc7x","Perap Bos - Residensi Alami","Malaysian","4.5","(100+)","Shah Alam",""
"oc4g","Tako Hangat (Aeon Mall Shah Alam)","Takoyaki","4.6","(100+)","Shah Alam",""
"qme6","D'Kulaan Nasi Ayam Bukit Jelutong","Chicken","4.7","(1000+)","Shah Alam",""
"n6vx","Popiah SS Ali","Malaysian","4.7","(1000+)","Shah Alam",""
"mcpd","SEGAMAT REL","Malaysian","4.5","(72)","Shah Alam",""
"u5my","Auntie Anne's (Aeon Shah Alam)","Bread","4.7","(2000+)","Shah Alam",""
"no5b","Pop Yummy Corndog (Seksyen 8)","Fried Chicken","5","(16)","Shah Alam",""
"h2fj","Fuziah Kafe","Malaysian","4.6","(500+)","Shah Alam",""
"djl6","CTK Coffee","Asian","5","(1)","Shah Alam",""
"y8ul","Apam Balik Sungai Besar","Pancakes & Waffles","4.7","(500+)","Shah Alam",""
"d7qf","The chicken guy","Fried Chicken","4.6","(100+)","Shah Alam",""
"rrex","Leezo Restaurant (Shah Alam Seksyen 13)","Western","2.5","(27)","Shah Alam",""
"lm4n","sweetti freezee","Malaysian","5","(11)","Shah Alam",""
"n2ki","Boat Noodle (Aeon Shah Alam)","Chicken","4.6","(2000+)","Shah Alam",""
"ppou","RESTORAN FC","Fast Food","4.7","(1000+)","Shah Alam",""
"f3g5","BananaBro (AEON Shah Alam)","Asian","4.5","(100+)","Shah Alam",""
"ehb8","Halal Planet Coffee (SACC Mall)","Bread","4.9","(38)","Shah Alam",""
"l6mm","Ayam Goreng Kunyit PKNS Shah Alam (Tok Deng Kitchen)","Fried Rice","4.8","(2000+)","Shah Alam",""
"x0xl","Cik Yah Corner","Chicken","4.4","(100+)","Shah Alam",""
"o0we","Ani Sup Utara (SACC Mall)","Soups","4.8","(2000+)","Shah Alam",""
"n3qz","penyetpenyet.com (AEON Shah Alam)","Ayam Penyet","4.6","(2000+)","Shah Alam",""
"q5pb","id Cafe","Chicken","4.1","(53)","Shah Alam",""
"z2mp","Restoran D&R","Fried Rice","4.7","(500+)","Shah Alam",""
"y62h","Opahku Dim Sum","Asian","5","(2)","Shah Alam",""
"r0wj","Gerai Ayam Madu Saripah","Malaysian","4.3","(500+)","Shah Alam",""
"r5jx","Warung Soto Pasir Penambang 2","Soups","4.6","(500+)","Shah Alam",""
"r3bs","Deli Sushi (Menara U)","Sushi","4.2","(100+)","Shah Alam",""
"s6jd","HOMST (SHAH ALAM)","Malaysian","4.8","(1000+)","Shah Alam",""
"pjo1","ROTI JOHN BK","Sandwiches","4.9","(100+)","Shah Alam",""
"o2zq","Ayam Penyet Surabaya@SACC Mall","Ayam Penyet","4.6","(100+)","Shah Alam",""
"qjpv","Nasi Kak Wok DWok Original - PKNS Shah Alam","Malaysian","4.7","(100+)","Shah Alam",""
"spz6","1901 (PKNS)","Western","4.7","(71)","Shah Alam",""
"vevb","Nasi Kerabu & Nasi Berlauk Azie (TTDI Jaya)","Chicken","4.4","(100+)","Shah Alam",""
"v0wx","Nasi Lemak Pak Ayub","Nasi Lemak","4.6","(2000+)","Shah Alam",""
"hjol","Nasi Padang BJ","Malaysian","4.5","(100+)","Shah Alam",""
"ivym","BRIYANI HJ ALI 40 TAHUN BATU PAHAT","Asian","4.3","(6)","Shah Alam",""
"qzyu","Restoran Dapur DD PKNS","Fried Rice","4.5","(1000+)","Shah Alam",""
"m85m","I Am Geprek Bensu (Seksyen 13 Shah Alam)","Malaysian","4.4","(500+)","Shah Alam",""
"o2om","Sup Gearbox Kambing Abang Atan","Malaysian","4.7","(100+)","Shah Alam",""
"rz43","Kayu Manis Seafood Restaurant (Bukit Jelutong)","Seafood","4.9","(34)","Shah Alam",""
"b5wb","Restoran Nasi Padang Walikota","0 min","4.4","(18)","Shah Alam",""
"q3in","Gindaco (AEON Mall Shah Alam)","Takoyaki","4.6","(500+)","Shah Alam",""
"n8xt","Restoran The Scene","Malaysian","4.7","(5000+)","Shah Alam",""
"rcwf","An-Nahl's Recipes","Noodles","3.4","(8)","Shah Alam",""
"b8l1","Kopi Saigon Seksyen 13 Shah Alam","Coffee","4.8","(100+)","Shah Alam",""
"w16k","Dapur CikBee","Fried Rice","4.3","(39)","Shah Alam",""
"n5rv","Nasi Ayam Kepsi","Malaysian","4.5","(1000+)","Shah Alam",""
"n7bf","Restoran MMZ Bukit Jelutong","Indian","4.3","(500+)","Shah Alam",""
"h821","MyBowls (Shah Alam)","Udon","4.4","(4)","Shah Alam",""
"br3o","NZ CAFE CHEERIA","Rice Dishes","4.5","(28)","Shah Alam",""
"n0i7","BKK Fried Banana (MSU)","Desserts","5","(1)","Shah Alam",""
"wpw0","ZZ Burger","Burgers","2.5","(8)","Shah Alam",""
"i6hq","AL ALI NASI KANDAR U8","Malaysian","4.4","(100+)","Shah Alam",""
"qp5h","ALYA KITCHEN","Malaysian","5","(2)","Shah Alam",""
"bnuk","Restoran Temerloh Catering (Dataran)","Seafood","4.5","(100+)","Shah Alam",""
"iaov","Kafe Pondok Pondok","Chicken","4.7","(100+)","Shah Alam",""
"i03j","RESTORAN D'WAREES RESIPI","Malaysian","4.5","(100+)","Shah Alam",""
"ubby","NUR AYAM PENYET BAKSO","Asian","5","(3)","Shah Alam",""
"czhn","OPAH NASI AYAM","Chicken","4.5","(1000+)","Shah Alam",""
"sw0q","RESTORAN CUBA RASA NZ","Malaysian","4.5","(43)","Shah Alam",""
"ixxm","Dwok Original seksyen13","Rice Dishes","4.5","(500+)","Shah Alam",""
"cvt7","Dian’s Deli","Malaysian","4.9","(7)","Shah Alam",""
"jbg7","Omar Syarif Rojak Penang - Seria 88","Malaysian","4.7","(97)","Shah Alam",""
"tmvj","DTengah . TTDI Jaya","Asian","4.7","(81)","Shah Alam",""
"rg6i","Lokcing Bakar Bayu","Asian","4.7","(2)","Shah Alam",""
"tq70","HR Mee Champa (Shah Alam)","Soups","4.8","(500+)","Shah Alam",""
"epop","Alif Burger","Burgers","2.7","(22)","Shah Alam",""
"hql8","Restoran Al-Shariff (TTDI Jaya)","Roti Canai","4.3","(100+)","Shah Alam",""
"a7oc","Tapaulah (Wet World Shah Alam)","Chicken","4","(100+)","Shah Alam",""
"n6hx","Yeop mee kicap ipoh","Malaysian","4.4","(100+)","Shah Alam",""
"fsbp","Amazing Bakes (Bukit Jelutong)","Bread","4.7","(20)","Shah Alam",""
"voqs","RESTORAN AZRAA MAJU","Roti Canai","4.8","(100+)","Shah Alam",""
"xi37","TAKOYAKI BOSQUE (TTDI Jaya)","Takoyaki","4.2","(56)","Shah Alam",""
"io2h","Saboroso Kitchen","Malaysian","4.2","(7)","Shah Alam",""
"l9qb","RESTORAN KHALIFAH SEK 3","Tea","4.5","(2000+)","Shah Alam",""
"qp3u","KUALI GELEGOK RESTORAN","Chicken","4.5","(1000+)","Shah Alam",""
"qvoj","LAKSA POINT","Malaysian","4.6","(6)","Shah Alam",""
"z1um","Restoran al abros","Malaysian","4.5","(500+)","Shah Alam",""
"m9y2","Ayam Penyet Wonogiri Sri Melewar","Fried Rice","4.8","(100+)","Shah Alam",""
"sahg","Aura D'imani","Asian","4.7","(19)","Shah Alam",""
"c3mr","Nasi Ayam Hainan (Jaya Grocer Bukit Jelutong)","Chicken Rice","3.9","(100+)","Shah Alam",""
"r3yd","Restoran Mega Sup Utara (Seksyen 3)","Soups","4.6","(500+)","Shah Alam",""
"tswd","Aleena’s Kitchen","Malaysian","5","(2)","Shah Alam",""
"v21a","Zone","Western","4.7","(3)","Shah Alam",""
"kcc4","RESTORAN AL JASI","Malaysian","4.6","(100+)","Shah Alam",""
"vrjy","Muhammadi Food Corner","Malaysian","5","(2)","Shah Alam",""
"d5pr","SATE KAJANG HJ. SAMURI (Shah Alam)","Satay","4.6","(1000+)","Shah Alam",""
"zul7","KAK ANIE SHELLROCK TASIK SHAH ALAM","Malaysian","4.5","(100+)","Shah Alam",""
"el4y","TREMENDOUS CAFE @ SHAH ALAM","Asian","4.9","(17)","Shah Alam",""
"erjb","Ammi Kallu","Chicken","4.6","(100+)","Shah Alam",""
"b9fp","Tealive (Petronas Seksyen 15 Shah Alam)","Bubble Tea","4.6","(1000+)","Shah Alam",""
"v2t0","Briyani Barakah","Asian","5","(16)","Shah Alam",""
"fm9r","Jom Otak Station","Malaysian","5","(10)","Shah Alam",""
"y4eb","HOT WINGS & Seaweed Club","Chicken","4.7","(500+)","Shah Alam",""
"z1gy","CAFE RACER SHAH ALAM","Fried Rice","4.8","(3000+)","Shah Alam",""
"fxj9","Middle East nasi arab","Middle Eastern","4.3","(100+)","Shah Alam",""
"q0ho","The Nasi","Chicken","4.3","(500+)","Shah Alam",""
"w506","Lana’s Kitchen","Asian","4","(4)","Shah Alam",""
"hjab","Hainan Chicken Rice","Asian","4.1","(100+)","Shah Alam",""
"s9bb","Restoran Nasi Kandar Raihan - Glenmarie","Indian","4.4","(500+)","Shah Alam",""
"v0em","Restoran Mak Bedah","Ayam Penyet","4.5","(100+)","Shah Alam",""
"s2n2","Restoran Royale Azraa Thai Cuisine","Malaysian","4.6","(12)","Shah Alam",""
"m6zu","Oiso Korean Restaurant (Utropolis Marketplace, KDU University)","Korean","4.7","(2000+)","Shah Alam",""
"w0bx","Khulafa (Seksyen 15, Shah Alam)","Roti Canai","4.6","(500+)","Shah Alam",""
"mzrn","Keramat Tea (S2 Shah Alam)","Beverages","4.9","(65)","Shah Alam",""
"d88r","Chef Tako Seksyen 2","Takoyaki","5","(65)","Shah Alam",""
"smhe","Nasi Kenduri By Taste Orang Tempatan","Fried Rice","4.2","(53)","Shah Alam",""
"vyb1","Che Don Recipes (Medan Selera Seksyen 2)","Chicken","3.3","(7)","Shah Alam",""
"o38o","Restoran Mak Uda Selera Timur Lima","Roti Canai","4.5","(1000+)","Shah Alam",""
"gtg2","SOFEA HOT KITCHEN (Seksyen 2)","Pasta","4.9","(45)","Shah Alam",""
"o8g8","Restoran Nasi Kandar Rahmath","Nasi Kandar","4.8","(4)","Shah Alam",""
"q1zs","Nasi Kukus Shahid","Nasi Kukus","4.5","(100+)","Shah Alam",""
"wg4k","Hangout Cafe","Fried Rice","4.3","(52)","Shah Alam",""
"xdur","McTalicious Kitchen","Malaysian","4.5","(5)","Shah Alam",""
"y7m5","Kelate Kito (Glenmarie)","Asian","3.6","(27)","Shah Alam",""
"i03n","KEJORA BINTANG ENTERPRISE","Ayam Penyet","4.8","(100+)","Shah Alam",""
"o6mf","Gerai Eizayus Nasi Ayam & Masakan Panas","Fried Rice","4.5","(100+)","Shah Alam",""
"qsml","Restoran Ar Razzaq","Malaysian","4.9","(47)","Shah Alam",""
"x8df","TAKOYAKI X PASTA LELEH ABG SEIN","Pasta","4.5","(500+)","Shah Alam",""
"d0jy","3ffy's, Glenmarie (Formerly Tiffany's Cafe)","Western","4.6","(100+)","Shah Alam",""
"kde0","Nasi Kukus Pok Tam","Nasi Kukus","4.8","(29)","Shah Alam",""
"lnln","Warung Wok (Glenmarie)","Asian","4.7","(26)","Shah Alam",""
"p0hs","Nasi Kandar Subaidah (Space U8 Shah Alam)","Nasi Kandar","4.6","(2000+)","Shah Alam",""
"xvjn","Warung Roti Titab (Glenmarie)","Asian","5","(3)","Shah Alam",""
"bqrx","Tyhah Seafood - Medan Selera MBSA","Asian","5","(2)","Shah Alam",""
"ske6","Twin's Zara ABC & Ais Kacang Special","Desserts","4.1","(100+)","Shah Alam",""
"dup2","Bubur Box (Glenmarie)","Malaysian","5","(21)","Shah Alam",""
"p8hm","Rumah Padang (Glenmarie)","Chicken","4.5","(1000+)","Shah Alam",""
"n7tw","Pegaga Dessert King","Malaysian","4.5","(500+)","Shah Alam",""
"oxs4","SALLY’S AYAM GUNTING PANASSHH","Asian","4.5","(13)","Shah Alam",""
"s9ae","FamilyMart (Famima - Glenmarie)","Japanese","4.7","(3000+)","Shah Alam",""
"o9py","Uncle Bob Fried Chicken @ Seksyen 2","Fried Chicken","4.7","(1000+)","Shah Alam",""
"o4hu","Selera Pantai Timur S29","Malaysian","4.6","(100+)","Shah Alam",""
"xrvw","MEE MAMU","Curry","4.8","(100+)","Shah Alam",""
"h6qw","Warisan Nasi Kukus @ Chen Jia Kopitiam","Malaysian","4.1","(28)","Shah Alam",""
"rkvn","Only U Restaurant","Soups","4.6","(500+)","Shah Alam",""
"c78o","Ceqna Empire TUDM Subang","Malaysian","5","(6)","Shah Alam",""
"o1hz","Anjung Selera","Malaysian","4.7","(2000+)","Shah Alam",""
"phde","MELALAK","Malaysian","4.7","(100+)","Shah Alam",""
"b8ub","Lori Laksa Mak Bedah","Beverages","4.5","(100+)","Shah Alam",""
"t241","Ayam Goreng Legend (Glenmarie)","Fried Chicken","4.7","(100+)","Shah Alam",""
"q1u0","CHICKEN ROYALE (SHAH ALAM)","Chicken","4.6","(3000+)","Shah Alam",""
"ek7p","COFFEE STAR","Coffee","4.7","(100+)","Shah Alam",""
"fsdw","Thosai Hut - Shah Alam","Malaysian","2.1","(3)","Shah Alam",""
"d6ze","Rojak Dan Cendol Aliff U2","Desserts","4.6","(100+)","Shah Alam",""
"p3wt","Nasi Lemak & Roti Canai","Malaysian","3.2","(100+)","Shah Alam",""
"uurw","Food Factory Bakery Canteen","Tea","5","(5)","Shah Alam",""
"vd0f","@u2 cafe","American","4","(1)","Shah Alam",""
"bxos","Fry The Rice - Taman Saujana Indah","Pasta","2","(1)","Shah Alam",""
"vxu6","Keong Kee Wantan Mee @ Thong Kee Cafe (Glenmarie)","Noodles","4.7","(100+)","Shah Alam",""
"wmpz","KUNAFAH CHEESE PREMIUM @ Shah Alam","Bubble Tea","4.6","(13)","Shah Alam",""
"nliv","Bert's","Chicken","4.4","(81)","Shah Alam",""
"udw4","Bean Plus Bean","Beverages","4.4","(20)","Shah Alam",""
"n8cg","Tanah Aina Cafe by Farhana's Oven","Asian","4.5","(500+)","Shah Alam",""
"r8ei","TAPAW BEKFES","Chicken","4.4","(1000+)","Shah Alam",""
"ywvp","Baby Pancakes","Desserts","4.3","(2)","Shah Alam",""
"uclt","Keong Kee Pork Noodle @ Thong Kee Cafe (Glenmarie)","Noodles","4.7","(100+)","Shah Alam",""
"zs10","Durian Crepe Rabi (Shah Alam)","Bread","4.8","(13)","Shah Alam",""
"bir8","Mr Yang Char Kuey Teow","Chinese","5","(1)","Shah Alam",""
"y6xm","Restoran Sidah (TTDI Jaya)","Malaysian","4.4","(500+)","Shah Alam",""
"fzv7","Ais Bam by Kitchen Ibunda","Malaysian","5","(18)","Shah Alam",""
"s4ve","Sai letcumy jay restaurant","Malaysian","3.6","(71)","Shah Alam",""
"vsob","Restoran Al Jasim Bistro","Fried Rice","4.6","(1000+)","Shah Alam",""
"m8zd","Fancy Mee HQ (Glenmarie)","Noodles","4.7","(2000+)","Shah Alam",""
"v6um","CHECK IN CAFE @ HOTEL UiTM SHAH ALAM","Fried Rice","4.8","(500+)","Shah Alam",""
"i8du","Restoran Al-Aziz","Fried Rice","4.5","(1000+)","Shah Alam",""
"pbb1","Burger Berempah Bob 20","Burgers","4.8","(100+)","Shah Alam",""
"lya8","Nasi Tempong","Asian","4.6","(100+)","Shah Alam",""
"cwmr","Mc Curry Noodles Restaurant","Noodles","4.8","(100+)","Shah Alam",""
"jmru","ZUS Coffee - The Glenz @Glenmarie","Asian","3.8","(20)","Shah Alam",""
"rnsc","Kari Kepala Ikan Resepi Opah","Roti Canai","4.6","(100+)","Shah Alam",""
"cdtj","KAMBING BAKAR WAK JAY","Western","4.8","(14)","Shah Alam",""
"p7r5","Opah Ayam Panggang","Asian","4.7","(1000+)","Shah Alam",""
"o8gm","Restoran Salsabeel HM","Roti Canai","4.7","(1000+)","Shah Alam",""
"h5cf","Restoran Sri Subang","Noodles","4.8","(97)","Shah Alam",""
"ewni","Azri 18","Malaysian","1","(1)","Shah Alam",""
"y5qj","Rollsie","Malaysian","4.5","(17)","Shah Alam",""
"b5yo","Warong Palace (Batu 3)","Asian","4.8","(63)","Shah Alam",""
"j2gu","Coolblog (Section 19 Shah Alam)","Beverages","4.7","(500+)","Shah Alam",""
"v1lb","Ziela Kaman","Nasi Lemak","4.8","(500+)","Shah Alam",""
"o03m","Easyfood.Co","Asian","3.9","(10)","Shah Alam",""
"q0mk","Burger Periuk","Burgers","4.8","(500+)","Shah Alam",""
"rz8l","Hirup Café Seksyen 7","Malaysian","4.9","(73)","Shah Alam",""
"j4xh","Pisang Cheese Uptown (Batu Tiga)","Pisang Goreng","4.7","(1000+)","Shah Alam",""
"h0xm","Mr Tako (Seksyen 19)","Pancakes & Waffles","4.8","(1000+)","Shah Alam",""
"v4tq","Che' Man's Stall","Rice Dishes","4.6","(500+)","Shah Alam",""
"oxz5","Penyetan","Ayam Penyet","4.6","(500+)","Shah Alam",""
"e2hx","Cendol Pak Akob (Seksyen 19)","Desserts","4.6","(500+)","Shah Alam",""
"u8pn","Nasi Kukus EZ (Cawangan Ke-2)","Nasi Kukus","4.6","(500+)","Shah Alam",""
"djiz","Kafe Tokwan","Malaysian","5","(1)","Shah Alam",""
"z18a","A&W FDZ Corner","Asian","5","(6)","Shah Alam",""
"o2di","Suhaidah Nasi Kukus Glenmarie","Malaysian","4.4","(1000+)","Shah Alam",""
"uu5b","DC TWO CAFE","Malaysian","5","(1)","Shah Alam",""
"n1zf","Cafe Sevenlicious","Fried Rice","4.6","(1000+)","Shah Alam",""
"rhpe","Ayam Penyet Master","Malaysian","4.7","(100+)","Shah Alam",""
"w4tn","Satay Seri Utara","Chicken","4.5","(100+)","Shah Alam",""
"x5wo","Nasi Lemak Ayah","Nasi Lemak","4.6","(500+)","Shah Alam",""
"eei5","Warong Mak Siti Batu 3","Nasi Kukus","4.5","(49)","Shah Alam",""
"ro3g","RESTORAN LENGGONG","Malaysian","4.7","(1000+)","Shah Alam",""
"oxi0","Nasi Lemak Depan CIAST","Nasi Lemak","4.8","(2000+)","Shah Alam",""
"emw9","YangIny Kitchen","Ayam Penyet","2.3","(3)","Shah Alam",""
"v037","Restoran Ganny ( Shah Alam )","Roti Canai","4.5","(500+)","Shah Alam",""
"h1yh","Restoran Nazeer Ali","Fried Rice","4.6","(100+)","Shah Alam",""
"ltsc","BOB CHICKEN SEK 7","Burgers","2.9","(2)","Shah Alam",""
"er7o","Nasi ayam mee celup komuter","Malaysian","4","(8)","Shah Alam",""
"r8zx","Halal Suri Produk Sejuk Beku","Malaysian","4.5","(100+)","Shah Alam",""
"k6oh","Nasi Lemak Comel Amni","Nasi Lemak","4.8","(3000+)","Shah Alam",""
"bzr2","Mak Ekin Goreng Pisang","Malaysian","4.7","(43)","Shah Alam",""
"vbgj","Acu Burger","Burgers","5","(34)","Shah Alam",""
"z7pv","Ganshik77","Korean","4.7","(100+)","Shah Alam",""
"r9vw","RESTORAN BELANGA","Chicken","4.4","(74)","Shah Alam",""
"zoug","RIA Ayam Penyet @ De7 Garden","Asian","5","(2)","Shah Alam",""
"cuu3","Nasi ayam warisan","Malaysian","4.5","(100+)","Shah Alam",""
"q9dp","Nasi Lemak Salmah (depan 7e)","Nasi Lemak","4.7","(500+)","Shah Alam",""
"kc9t","GERAI ISNA","Malaysian","4.9","(100+)","Shah Alam",""
"f7yt","Rejab Tom  Yam","Fried Rice","4.5","(500+)","Shah Alam",""
"we3y","Kopitiam D16","Malaysian","4.8","(27)","Shah Alam",""
"kvl8","Cik Arah","Malaysian","4.8","(100+)","Shah Alam",""
"o7ua","Cinta Pantai Cafe Nasi Ayam","Chicken","4.5","(1000+)","Shah Alam",""
"z8cu","G-TEN TOMYAM & SEAFOOD","Malaysian","4.6","(1000+)","Shah Alam",""
"h9ck","Dapur Siti","Malaysian","4.8","(100+)","Shah Alam",""
"uca0","Nasi Lemak Pak Ayob Warisan (Sek 20)","Nasi Lemak","4.7","(4000+)","Shah Alam",""
"ol5s","PAKSU CORNER","Malaysian","4.2","(100+)","Shah Alam",""
"kpx3","CENDOL DURIAN NAURAH","Asian","3.6","(37)","Shah Alam",""
"n1o6","Nasi ayam....licious!!!","Malaysian","4.6","(79)","Shah Alam",""
"s4bo","Restoran Lepaq Place","Roti Canai","4.5","(1000+)","Shah Alam",""
"q4wc","Fahmie Char Kuey Teow & Tomyam Alacart Sek 19","Malaysian","4.5","(2000+)","Shah Alam",""
"h5qp","ALRAWSHA RESTAURANT (Shah Alam)","Middle Eastern","4.7","(2000+)","Shah Alam",""
"z938","Dapur Kak Yatt @ Warung Pak Arep","Malaysian","4.9","(25)","Shah Alam",""
"wnqe","Nasi Lemak Kukus Mukmin","Malaysian","4.3","(82)","Shah Alam",""
"n0gt","Sri Gemilang Café","Malaysian","4.6","(5000+)","Shah Alam",""
"f4s6","Dapur Mestika Tomyam","Fried Rice","4.6","(33)","Shah Alam",""
"x5xd","RESTORAN AL WADUD","Roti Canai","4.6","(500+)","Shah Alam",""
"gu7y","Nasi lemak Laman nurani","Malaysian","5","(1)","Shah Alam",""
"k9o4","Hakiki Kopitiam","Malaysian","5","(2)","Shah Alam",""
"ooct","Aneka Penyet Laris Manis","Asian","3.5","(15)","Shah Alam",""
"jeea","Raja Tako (Seksyen 19)","Takoyaki","4.4","(100+)","Shah Alam",""
"wtjl","Sup Kambing & Sup Ayam Seksyen 19","Malaysian","3.9","(23)","Shah Alam",""
"g5wo","Restoran Chetties","Indian","4.4","(500+)","Shah Alam",""
"j63a","Selera Jaring","Malaysian","4.4","(15)","Shah Alam",""
"rck3","Eonnie Kitchen30","Snacks","4.6","(100+)","Shah Alam",""
"j2ui","Hamiddean Food Corner @ Jalan Relung Satu","Malaysian","4.5","(100+)","Shah Alam",""
"s832","Dapur Taman Dara","Desserts","4.3","(100+)","Shah Alam",""
"qz7u","Restoran Ali's Corner @ Seksyen 20","Thai","4","(6)","Shah Alam",""
"ldp9","Satay Nurul 18","Rice Dishes","4.7","(500+)","Shah Alam",""
"o8so","Maju Warisan 02","Fried Rice","4.4","(500+)","Shah Alam",""
"s9ms","Restoran Tin-Mui-Young","Chinese","4.5","(500+)","Shah Alam",""
"ijmv","Satay Bakar - Seksyen 18","Chicken","4.5","(53)","Shah Alam",""
"qjve","THE CUPS","Pasta","4.5","(10)","Shah Alam",""
"rrjt","NASI AYAM AYAH BATU 3 SHAH ALAM","Chicken Rice","4.3","(59)","Shah Alam",""
"kz6y","Rindu klasik","Tea","4.8","(100+)","Shah Alam",""
"qv9k","Waffle & Sweet Corn","Pancakes & Waffles","3.6","(30)","Shah Alam",""
"x8nc","Hot Pot King Shah Alam","Fried Rice","4.9","(79)","Shah Alam",""
"k3lv","WANJ ROTI BOM","Malaysian","4.9","(100+)","Shah Alam",""
"efpv","BURGER DINGDONG ( S.A SEKSYEN 19 )","Malaysian","4.9","(49)","Shah Alam",""
