"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"sxm1","Restoran Sri Nachia","Roti Canai","3.5","(100+)","Klang",""
"uxui","Selera Beratoq","Roti Canai","4.5","(1000+)","Klang",""
"k2bk","KEDAI MAKAN DELIMA BIRU","Fried Rice","4.1","(15)","Klang",""
"i1nz","Telok Port","Fried Rice","4.1","(100+)","Klang",""
"wv5f","Sapar Cendol","Desserts","4.5","(100+)","Klang",""
"seal","NachosKingzz X Laparbetul.co","Malaysian","4.4","(71)","Klang",""
"r7tl","D'Nenas Western Foods @ Green Corner Restoran","Chicken Chop","4.4","(100+)","Klang",""
"zfl0","Gerai Sarapan Pagi","Asian","4.5","(58)","Klang",""
"ahb8","LEPAK-KING AYAM SINGGIT","Malaysian","4.4","(6)","Klang",""
"q2fj","QNasi Lemak","Malaysian","4.5","(2000+)","Klang",""
"jvwm","GREEN CORNER","Fried Rice","4.5","(100+)","Klang",""
"t8kh","Gerai Hasina Sri Muda","Malaysian","4","(500+)","Klang",""
"q9ph","JNJ WESTERN","Pasta","4.1","(74)","Klang",""
"i4to","Kambing Bakar Atok","Fried Rice","4.6","(2000+)","Klang",""
"v3cf","Walid Chicken Rice (Bukit Cerakah)","Malaysian","4.3","(100+)","Klang",""
"r5xa","Anis Char Kuey Teow","Pisang Goreng","4.4","(100+)","Klang",""
"dsqu","AZAM CORNER","Malaysian","4.4","(23)","Klang",""
"atxv","PUNG PANG KITCHEN","Chicken","4.9","(100+)","Klang",""
"x8md","BURGER FAMILY BLOK 77","Burgers","4.2","(22)","Klang",""
"nkka","Iedaman kitchen","Malaysian","4.2","(86)","Klang",""
"tl1p","Cik Lan Burger","Burgers","4.1","(5)","Klang",""
"xgxc","Popcorndamz (Banting)","Malaysian","4.3","(100+)","Klang",""
"qyi2","LEPAK-KING TOMYUM","Malaysian","5","(1)","Klang",""
"hjsg","Mee Hiris China Muslim (Quayside Mall)","Noodles","4.7","(100+)","Klang",""
"adcj","Don's Western","Western","5","(4)","Klang",""
"omhf","Makan @ Triana","Asian","4.7","(61)","Klang",""
"cbmt","SABER IKAN BAKAR","Asian","5","(3)","Klang",""
"rjgk","DYELLA CORNER (Hijrah Selangor)","Nasi Lemak","4.6","(100+)","Klang",""
"v530","Fresh Kelapa Muda","Malaysian","4.4","(100+)","Klang",""
"qdl1","Stall Corner","Malaysian","5","(2)","Klang",""
"cq5h","NF WESTERN FOOD","Malaysian","2.6","(6)","Klang",""
"b5kz","Lembah Selera","Malaysian","4.6","(500+)","Klang",""
"pq26","MAMA RINA KITCHEN","Malaysian","4.3","(89)","Klang",""
"wvsx","Popia Cik Yin Bukit Kapar","Juice","4.8","(100+)","Klang",""
"nyt0","NOROLISWAN FAMILY RESOURCES","Beverages","4.8","(100+)","Klang",""
"l364","Patin Tempoyak Claypot Pahang","Seafood","3.8","(100+)","Klang",""
"lbyj","Apam Balik Sunway Kayangan","Malaysian","4.2","(71)","Klang",""
"ir3q","Belly Fully Minutes Meals","Malaysian","4.4","(7)","Klang",""
"mle1","Warung sari","Fried Rice","4.2","(100+)","Klang",""
"uvcq","Restoran Dapur Berapi","Chicken","4","(100+)","Klang",""
"r6hs","MEGAH TAIWAN SAUSAGE","Fast Food","5","(34)","Klang",""
"d5ff","Nasi Lemak Kambing Kaw Kaw Pedas","Asian","3.9","(4)","Klang",""
"badv","Suhada Tomyam","Fried Rice","4.4","(1000+)","Klang",""
"f5x0","Goreng pisang cheese Crispy & Waffle Leleh","Pisang Goreng","4.4","(100+)","Klang",""
"e4ne","Pasembor Marka Tanjung","Malaysian","4.9","(19)","Klang",""
"jgp2","Dapur Kak Mala (Sabak Bernam)","Malaysian","4.7","(100+)","Klang",""
"k6yo","Hanyang cafe","Asian","4.1","(2)","Klang",""
"hwcu","MY PATIN TEMPOYAK","Coffee","4.8","(92)","Klang",""
"m3jk","Breadstory (Pearl Point Shopping Mall)","Bread","4.6","(500+)","Klang",""
"dbsk","paksu maksu nasi campur","Chicken","4.8","(500+)","Klang",""
"yrry","Ko's Kimbap & Pocha","Korean","4.5","(75)","Klang",""
"ke9j","JEMAPOH PIZZA KAYU API GOMBAK","Pizza","2.5","(18)","Klang",""
"as48","Kazoku food empire","Asian","4.6","(100+)","Klang",""
